Player's hand,Other player's cards,Win %,Lose %,Push %,Avg profit $,Ending bankroll $,High Card %,Pair %,Two Pair %,Trips %,Straight %,Flush %,Full House %,Quads %,Straight Flush %,Royal Flush %
"6s,5c",,0.11,0.69,0.18,-18.26,-826160,52.617000000000004,40.377,4.047,1.577,1.288,0.0,0.082,0.012,0.0,0.0
"6s,4c",,0.11,0.7,0.18,-18.85,-885840,52.976,40.339000000000006,4.051,1.5599999999999998,0.9769999999999999,0.0,0.08099999999999999,0.016,0.0,0.0
"6s,3c",,0.11,0.7,0.18,-19.65,-965760,53.422000000000004,40.265,3.9669999999999996,1.595,0.656,0.0,0.087,0.008,0.0,0.0
"6s,2c",,0.1,0.7,0.18,-20.24,-1025040,53.47,40.533,3.979,1.6019999999999999,0.315,0.0,0.092,0.009000000000000001,0.0,0.0
"5s,5c",,0.28,0.71,0.0,5.22,1522640,0.0,71.74000000000001,16.23,10.792,0.0,0.0,0.985,0.253,0.0,0.0
"5s,4c",,0.11,0.82,0.06,-23.02,-1302240,52.481,40.497,3.984,1.6119999999999999,1.3050000000000002,0.0,0.11100000000000002,0.01,0.0,0.0
"5s,3c",,0.11,0.82,0.06,-23.51,-1351320,52.895,40.367999999999995,3.9960000000000004,1.6070000000000002,1.039,0.0,0.08,0.015,0.0,0.0
"5s,2c",,0.11,0.82,0.06,-24.22,-1422840,52.903,40.707,4.0809999999999995,1.5650000000000002,0.642,0.0,0.086,0.016,0.0,0.0
"4s,4c",,0.28,0.72,0.0,4.74,1474560,0.0,71.98400000000001,15.912,10.888,0.0,0.0,0.976,0.24,0.0,0.0
"4s,3c",,0.11,0.82,0.06,-23.76,-1376280,53.11900000000001,40.171,4.0840000000000005,1.5789999999999997,0.955,0.0,0.084,0.008,0.0,0.0
"4s,2c",,0.11,0.82,0.06,-24.36,-1437000,52.982,40.602,4.08,1.6340000000000001,0.617,0.0,0.078,0.006999999999999999,0.0,0.0
"3s,3c",,0.28,0.72,0.0,4.61,1461840,0.0,71.943,16.118,10.711,0.0,0.0,1.0,0.22799999999999998,0.0,0.0
"3s,2c",,0.11,0.82,0.06,-24.39,-1439640,53.298,40.338,3.9919999999999995,1.5970000000000002,0.676,0.0,0.08499999999999999,0.013999999999999999,0.0,0.0
"Ac,Kc",,0.36,0.57,0.06,-2.33,766600,52.681,40.522999999999996,4.087,1.462,0.337,0.796,0.104,0.005,0.0,0.005
"Ac,Qc",,0.36,0.57,0.06,-2.06,793200,52.751999999999995,40.37,3.966,1.628,0.32299999999999995,0.8630000000000001,0.084,0.009000000000000001,0.0,0.005
"Ac,Jc",,0.36,0.57,0.06,-1.9,809520,52.918,40.159,4.023000000000001,1.5959999999999999,0.325,0.8750000000000001,0.093,0.004,0.0,0.006999999999999999
"Ac,10c",,0.24,0.57,0.18,-7.32,267880,52.629000000000005,40.482,4.059,1.526,0.325,0.8670000000000001,0.097,0.012,0.0,0.003
"Ac,9c",,0.23,0.58,0.18,-8.81,118880,53.111,40.364,4.025,1.577,0.0,0.827,0.089,0.006999999999999999,0.0,0.0
